season,week,celebrity_name,fan_votes_mean,fan_votes_std,fan_votes_ci_lower,fan_votes_ci_upper,fan_votes_median
17,10,Corbin Bleu,2323921.4645275995,231353.41920430888,1852336.0127526578,2720775.409338448,2332126.9436218385
17,10,Amber Riley,2831913.6857056264,282907.1933219364,2338550.560603995,3388772.974751737,2827387.0050716456
17,10,Bill Engvall,1266610.1833224169,125860.52243495597,1027687.1571585956,1488722.2560028518,1263453.8303973349
17,10,Jack Osbourne,2312052.474447036,221580.2947832692,1880864.5526950336,2735813.9234258286,2313949.19951627
17,11,Corbin Bleu,2524117.49978274,247302.9871515369,2026714.2723460274,2996880.1348942616,2504096.0488364557
17,11,Amber Riley,3226915.0235121395,319822.42403065553,2620761.6913740584,3913014.8614276526,3210051.2434588517
17,11,Bill Engvall,1756009.5992470642,180024.3166969554,1409913.1689114377,2120966.128834627,1752241.1112431178
17,11,Jack Osbourne,2503646.1483734767,257841.39002012473,2009645.4708702993,3024228.9862025795,2513365.4133001193
18,1,Billy Dee Williams,364809.9259275024,36050.038082027604,296112.59509988077,434562.89552934165,362329.790155378
18,1,Danica McKellar,801615.4546013636,77206.18135792337,661778.8416040615,950696.4485912406,800484.2177218653
18,1,James Maslow,1120114.026313276,109691.91965291946,915437.9340525672,1323972.9039970334,1122448.9404702913
18,1,Candace Cameron Bure,1220087.8459064474,123196.30803841827,970922.3695182154,1447615.8578109404,1222137.985637616
18,1,Sean Avery,485246.0089782101,47603.202713121354,394847.2437756168,575150.9900509986,486748.7815902006
18,1,Diana Nyad,280168.7981381781,28859.322432471865,227550.66489483046,333076.304839622,281441.7185896485
18,1,Charlie White,914239.2624618828,93237.76055201038,743397.1480635166,1095498.9684335124,912019.790878084
18,1,Amy Purdy,1333003.5838157537,138900.89190227241,1070564.2320502705,1595524.2986334977,1334314.2813920598
18,1,Meryl Davis,1433702.8882076256,142010.24557216966,1150861.0118576807,1715867.3895222205,1443277.0921516004
18,1,Drew Carey,684191.8504955252,70549.81585397328,552222.8311190815,816236.6477695064,678113.6775326959
18,1,Cody Simpson,691134.94742943,64358.019479215465,564366.8920186557,818630.7918906637,691602.4872056937
18,1,NeNe Leakes,682343.3352833347,72167.76767191898,537561.1417053024,813045.890612269,680670.7630830872
18,2,Billy Dee Williams,217998.96421197482,21598.951138375338,174389.7177682372,258654.54909072982,217443.4789821388
18,2,Danica McKellar,960671.571883458,101863.19841196523,767196.7811223576,1160322.7428636593,963465.2515832339
18,2,James Maslow,1325341.7717288556,133386.87104406132,1061918.5607434078,1581258.0460214496,1329256.9799153635
18,2,Candace Cameron Bure,1071721.6220361737,111026.19538453258,854854.7298371417,1285750.3659805858,1071613.9175956864
18,2,Sean Avery,489641.77833777724,48780.08870740159,393222.79649078485,583562.5519872647,491033.96158557734
18,2,Charlie White,1210189.6869347014,120133.1666848444,965644.745971626,1445153.70987181,1210195.2086087754
18,2,Amy Purdy,1321555.0684871739,122481.25647946337,1090966.4987951424,1550704.1388466212,1318716.2814368303
18,2,Meryl Davis,1441191.5119331283,150653.882568628,1168098.7109201392,1750445.4902819104,1431403.059706537
18,2,Drew Carey,606222.6188180345,61825.20310002905,487396.7033195493,736938.3924470738,602888.2871925599
18,2,Cody Simpson,725323.1396206587,70982.43924120153,593142.8701005253,867501.2504966885,722493.8878894905
18,2,NeNe Leakes,605004.9586401663,61772.586299307026,490272.2508648058,730393.7953503166,603232.8116688358
18,5,Danica McKellar,1348531.0537725037,136549.09817161143,1072591.9934989826,1605281.0172082374,1352230.7527354108
18,5,James Maslow,1686839.2040617857,163564.66197278528,1375760.3011393542,2013961.856715006,1688611.9766602367
18,5,Candace Cameron Bure,1001520.0069013885,100731.94743284822,808311.3597252597,1195215.1020286793,1004117.3376401272
18,5,Charlie White,1170465.0194864073,114022.35288880252,948741.3842853103,1397768.793508111,1164798.5692894333
18,5,Amy Purdy,1506167.032052874,152663.56844795065,1210017.0824161135,1797852.9549538037,1502238.9804255292
18,5,Meryl Davis,1496157.623064473,143944.1642694118,1208947.7865629452,1764119.0630627563,1504150.2502796147
18,5,Drew Carey,475579.4245690073,45766.198201330575,379902.39940517826,561689.0242095762,477263.6422471936
18,5,Cody Simpson,502270.1921481781,49247.51603960089,405936.0019642472,598956.9923818883,503096.535390601
18,5,NeNe Leakes,843144.7930921316,86463.70932798047,671132.9371096622,1010858.9977248653,843390.1573137274
18,6,Danica McKellar,1251717.5517433628,126997.60013124648,999822.2830821092,1507625.7886574846,1248691.5785190093
18,6,James Maslow,1458480.6082828864,142276.334049917,1149449.1804875308,1711829.720482671,1463695.6062825723
18,6,Candace Cameron Bure,1020530.3655081375,102487.12609932809,823449.0318779746,1226070.349704054,1020168.4173272112
18,6,Charlie White,1256362.1678364868,129044.50054000063,1006554.4659203046,1520433.7827806068,1260577.4318324123
18,6,Amy Purdy,1697410.56377753,159823.18389787606,1402541.451383478,2007775.4902982668,1699991.5421593287
18,6,Meryl Davis,1899969.2475751038,195630.3844549681,1530375.5069963317,2310340.747145793,1896192.974766405
18,6,Drew Carey,606960.4986261844,59779.39246938358,495206.79944248707,729825.5877983826,603930.5386260222
18,6,NeNe Leakes,816063.2608221724,81174.50958818969,663060.3597863343,966550.072823857,813584.9294326837
18,7,Danica McKellar,1062345.7444674617,107599.74924063332,861246.344071096,1292667.9397756883,1059613.6757440525
18,7,James Maslow,1353270.3651262023,136050.56351492545,1099192.395704297,1620833.8695544223,1361397.531537253
18,7,Candace Cameron Bure,1635659.7561117343,163336.38578735397,1303215.1290074587,1963515.1154978392,1637951.9722910398
18,7,Charlie White,1060757.0353136442,110349.15476776552,839559.4326255885,1274849.6580119072,1063264.5137740152
18,7,Amy Purdy,1928062.915592277,204731.32622519572,1556545.4103181378,2321070.5501941964,1927523.8340182188
18,7,Meryl Davis,2204233.120425399,222795.20654778092,1797804.189353835,2653185.6011805474,2203000.971158528
18,7,NeNe Leakes,777469.9059688561,76785.66861467583,629968.1885592628,927313.3057094289,775325.6286880855
18,8,Danica McKellar,975901.9553664989,93490.48512748447,785573.9949811706,1154997.9516107964,974355.9472767364
18,8,James Maslow,1645155.9069062672,174177.86968957837,1307734.6362552235,1966468.8955310502,1644683.2556403922
18,8,Candace Cameron Bure,1317370.7301930313,122657.31784193491,1079291.9718307082,1577120.2231276275,1315849.7269684582
18,8,Charlie White,2036734.2314519424,194522.26537880208,1646833.2038139729,2434769.247171454,2038011.040055767
18,8,Amy Purdy,2382482.9066096228,231430.5550193437,1923923.3895757894,2853591.921796025,2389974.145713874
18,8,Meryl Davis,1654074.6808272453,174908.50146980953,1293925.301429556,1994668.9743524229,1654713.5781106134
18,9,James Maslow,1798250.5096789624,181200.8305941498,1451304.3452540867,2173826.4642607947,1801693.5209195009
18,9,Candace Cameron Bure,1802325.115984324,173519.45951853064,1461649.2488783733,2142587.1190015995,1811901.560667555
18,9,Charlie White,1321872.352533136,125993.52701840743,1073660.8411801336,1564983.3698048426,1322081.5913637811
18,9,Amy Purdy,2310583.608536258,235423.40198535606,1822195.5287863014,2782615.412351002,2307506.877150174
