season,week,celebrity_name,fan_votes,uncertainty,judge_total,voting_method,eliminated,estimation_method
10,3,Niecy Nash,1012992.4359511149,0.2706422018348623,21.0,percent,False,kalman_filter_percent
10,3,Buzz Aldrin,864507.4586197118,0.2706422018348623,13.0,percent,True,kalman_filter_percent
10,3,Chad Ochocinco,994431.8131638078,0.2706422018348623,20.0,percent,False,kalman_filter_percent
10,3,Evan Lysacek,1105795.544920597,0.2706422018348623,26.0,percent,False,kalman_filter_percent
10,3,Pamela Anderson,1012992.4359511149,0.2706422018348623,21.0,percent,False,kalman_filter_percent
10,3,Nicole Scherzinger,1050113.6790422024,0.2706422018348623,23.0,percent,False,kalman_filter_percent
10,3,Erin Andrews,1050113.6790422024,0.2706422018348623,23.0,percent,False,kalman_filter_percent
10,3,Kate Gosselin,901628.7041943258,0.2706422018348623,15.0,percent,False,kalman_filter_percent
10,3,Jake Pavelka,1012992.4359511149,0.2706422018348623,21.0,percent,False,kalman_filter_percent
10,4,Aiden Turner,1023843.7605394514,0.2706422018348623,16.5,percent,True,kalman_filter_percent
10,4,Niecy Nash,1055684.5505119632,0.2706422018348623,18.0,percent,False,kalman_filter_percent
10,4,Chad Ochocinco,1140593.323077586,0.2706422018348623,22.0,percent,False,kalman_filter_percent
10,4,Evan Lysacek,1225502.0981267358,0.2706422018348623,26.0,percent,False,kalman_filter_percent
10,4,Pamela Anderson,1172434.114341899,0.2706422018348623,23.5,percent,False,kalman_filter_percent
10,4,Nicole Scherzinger,1204274.9031226847,0.2706422018348623,25.0,percent,False,kalman_filter_percent
10,4,Erin Andrews,1087525.3417762762,0.2706422018348623,19.5,percent,False,kalman_filter_percent
10,4,Kate Gosselin,1013230.1629873888,0.2706422018348623,16.0,percent,False,kalman_filter_percent
10,4,Jake Pavelka,1076911.7455160143,0.2706422018348623,19.0,percent,False,kalman_filter_percent
10,5,Niecy Nash,1163306.900695336,0.2706422018348623,18.0,percent,False,kalman_filter_percent
10,5,Chad Ochocinco,1163306.900695336,0.2706422018348623,18.0,percent,False,kalman_filter_percent
10,5,Evan Lysacek,1378544.940605211,0.2706422018348623,27.0,percent,False,kalman_filter_percent
10,5,Pamela Anderson,1235052.913998628,0.2706422018348623,21.0,percent,False,kalman_filter_percent
10,5,Nicole Scherzinger,1426375.6153128964,0.2706422018348623,29.0,percent,False,kalman_filter_percent
10,5,Erin Andrews,1258968.250110707,0.2706422018348623,22.0,percent,False,kalman_filter_percent
10,5,Kate Gosselin,1091560.8873920445,0.2706422018348623,15.0,percent,True,kalman_filter_percent
10,5,Jake Pavelka,1282883.59118984,0.2706422018348623,23.0,percent,False,kalman_filter_percent
10,6,Niecy Nash,1347816.8458162833,0.2706422018348623,25.9998,percent,False,kalman_filter_percent
10,6,Chad Ochocinco,1452498.0919141248,0.2706422018348623,30.9999,percent,False,kalman_filter_percent
10,6,Evan Lysacek,1368756.863256912,0.2706422018348623,27.0,percent,False,kalman_filter_percent
10,6,Pamela Anderson,1431560.1687574827,0.2706422018348623,29.9998,percent,False,kalman_filter_percent
10,6,Nicole Scherzinger,1557177.2437279797,0.2706422018348623,35.9999,percent,False,kalman_filter_percent
10,6,Erin Andrews,1515307.67778313,0.2706422018348623,34.0,percent,False,kalman_filter_percent
10,6,Jake Pavelka,1326883.108744088,0.2706422018348623,24.9999,percent,True,kalman_filter_percent
10,7,Niecy Nash,1624170.0000268673,0.2706422018348623,24.5,percent,False,kalman_filter_percent
10,7,Chad Ochocinco,1669166.4700776115,0.2706422018348623,26.0,percent,False,kalman_filter_percent
10,7,Evan Lysacek,1699164.1180198702,0.2706422018348623,27.0,percent,False,kalman_filter_percent
10,7,Pamela Anderson,1654167.647128418,0.2706422018348623,25.5,percent,True,kalman_filter_percent
10,7,Nicole Scherzinger,1699164.1180198702,0.2706422018348623,27.0,percent,False,kalman_filter_percent
10,7,Erin Andrews,1654167.6467273629,0.2706422018348623,25.5,percent,False,kalman_filter_percent
10,8,Niecy Nash,1849118.8788274038,0.2706422018348623,21.5,percent,True,kalman_filter_percent
10,8,Chad Ochocinco,1888824.4362791248,0.2706422018348623,22.5,percent,False,kalman_filter_percent
10,8,Evan Lysacek,2047646.6698112998,0.2706422018348623,26.5,percent,False,kalman_filter_percent
10,8,Nicole Scherzinger,2166763.3452708717,0.2706422018348623,29.5,percent,False,kalman_filter_percent
10,8,Erin Andrews,2047646.6698112998,0.2706422018348623,26.5,percent,False,kalman_filter_percent
10,9,Chad Ochocinco,2390924.058459421,0.2706422018348623,26.0,percent,True,kalman_filter_percent
10,9,Evan Lysacek,2560597.7453003214,0.2706422018348623,29.5,percent,False,kalman_filter_percent
10,9,Nicole Scherzinger,2560597.7453003214,0.2706422018348623,29.5,percent,False,kalman_filter_percent
10,9,Erin Andrews,2487880.4509399356,0.2706422018348623,28.0,percent,False,kalman_filter_percent
10,10,Evan Lysacek,3284328.7260955055,0.2706422018348623,26.8887,percent,True,kalman_filter_percent
10,10,Nicole Scherzinger,3423176.338340273,0.2706422018348623,28.7777,percent,False,kalman_filter_percent
10,10,Erin Andrews,3292494.935564221,0.2706422018348623,26.9998,percent,False,kalman_filter_percent
11,1,David Hasselhoff,711209.4584536743,0.2706422018348623,15.0,percent,True,kalman_filter_percent
11,1,Florence Henderson,745038.5520836539,0.2706422018348623,18.0,percent,False,kalman_filter_percent
11,1,Kyle Massey,1109507.4788798841,0.2706422018348623,50.333200000000005,percent,False,kalman_filter_percent
11,1,Jennifer Grey,1150840.661644625,0.2706422018348623,54.0,percent,False,kalman_filter_percent
11,1,Rick Fox,790127.6862744716,0.2706422018348623,22.0,percent,False,kalman_filter_percent
11,1,Kurt Warner,756310.8783979672,0.2706422018348623,19.0,percent,False,kalman_filter_percent
11,1,Margaret Cho,711191.3643776858,0.2706422018348623,15.0,percent,False,kalman_filter_percent
11,1,Michael Bolton,722494.0012468868,0.2706422018348623,16.0,percent,False,kalman_filter_percent
11,1,Brandy,801399.9605140713,0.2706422018348623,23.0,percent,False,kalman_filter_percent
11,1,The Situation,711209.4584536745,0.2706422018348623,15.0,percent,False,kalman_filter_percent
11,1,Audrina Patridge,756310.8086531928,0.2706422018348623,19.0,percent,False,kalman_filter_percent
11,1,Bristol Palin,1034359.691020212,0.2706422018348623,43.6666,percent,False,kalman_filter_percent
11,2,Florence Henderson,891213.8047024752,0.2706422018348623,19.0,percent,False,kalman_filter_percent
11,2,Kyle Massey,940375.8454959588,0.2706422018348623,22.0,percent,False,kalman_filter_percent
11,2,Jennifer Grey,973150.5385304391,0.2706422018348623,24.0,percent,False,kalman_filter_percent
11,2,Rick Fox,923988.4977369551,0.2706422018348623,21.0,percent,False,kalman_filter_percent
11,2,Kurt Warner,923988.4977369551,0.2706422018348623,21.0,percent,False,kalman_filter_percent
11,2,Margaret Cho,874826.4544599447,0.2706422018348623,18.0,percent,False,kalman_filter_percent
11,2,Michael Bolton,776502.3728729774,0.2706422018348623,12.0,percent,True,kalman_filter_percent
11,2,Brandy,923988.4977369551,0.2706422018348623,21.0,percent,False,kalman_filter_percent
11,2,The Situation,874826.4569434718,0.2706422018348623,18.0,percent,False,kalman_filter_percent
11,2,Audrina Patridge,956763.1907714353,0.2706422018348623,23.0,percent,False,kalman_filter_percent
11,2,Bristol Palin,940375.8430124321,0.2706422018348623,22.0,percent,False,kalman_filter_percent
11,3,Florence Henderson,964197.3159784647,0.2706422018348623,20.0,percent,False,kalman_filter_percent
11,3,Kyle Massey,1015344.0073491033,0.2706422018348623,23.0,percent,False,kalman_filter_percent
11,3,Jennifer Grey,1032392.9046796104,0.2706422018348623,24.0,percent,False,kalman_filter_percent
11,3,Rick Fox,1032392.9046796104,0.2706422018348623,24.0,percent,False,kalman_filter_percent
11,3,Kurt Warner,1015344.0073491033,0.2706422018348623,23.0,percent,False,kalman_filter_percent
11,3,Margaret Cho,930099.5219383326,0.2706422018348623,18.0,percent,True,kalman_filter_percent
11,3,Brandy,1032392.9046796104,0.2706422018348623,24.0,percent,False,kalman_filter_percent
11,3,The Situation,964197.3159784647,0.2706422018348623,20.0,percent,False,kalman_filter_percent
11,3,Audrina Patridge,1066490.6987197425,0.2706422018348623,26.0,percent,False,kalman_filter_percent
11,3,Bristol Palin,947148.4186479578,0.2706422018348623,19.0,percent,False,kalman_filter_percent
11,4,Florence Henderson,1058560.3033441314,0.2706422018348623,17.5,percent,False,kalman_filter_percent
11,4,Kyle Massey,1113555.33472818,0.2706422018348623,20.0,percent,False,kalman_filter_percent
11,4,Jennifer Grey,1289539.4401241888,0.2706422018348623,28.0,percent,False,kalman_filter_percent
11,4,Rick Fox,1102556.32845137,0.2706422018348623,19.5,percent,False,kalman_filter_percent
11,4,Kurt Warner,1047561.294583795,0.2706422018348623,17.0,percent,False,kalman_filter_percent
11,4,Brandy,1201547.3849426575,0.2706422018348623,24.0,percent,False,kalman_filter_percent
11,4,The Situation,981567.2569229366,0.2706422018348623,14.0,percent,True,kalman_filter_percent
11,4,Audrina Patridge,1179549.3748725646,0.2706422018348623,23.0,percent,False,kalman_filter_percent
11,4,Bristol Palin,1025563.2820301753,0.2706422018348623,16.0,percent,False,kalman_filter_percent
11,5,Florence Henderson,1210217.755033198,0.2706422018348623,21.0,percent,True,kalman_filter_percent
11,5,Kyle Massey,1187485.0431033983,0.2706422018348623,20.0,percent,False,kalman_filter_percent
11,5,Jennifer Grey,1301148.6003088227,0.2706422018348623,25.0,percent,False,kalman_filter_percent
11,5,Rick Fox,1278415.8858875055,0.2706422018348623,24.0,percent,False,kalman_filter_percent
11,5,Kurt Warner,1278415.8908545591,0.2706422018348623,24.0,percent,False,kalman_filter_percent
11,5,Brandy,1346614.0241844032,0.2706422018348623,27.0,percent,False,kalman_filter_percent
11,5,Audrina Patridge,1255683.1764332422,0.2706422018348623,23.0,percent,False,kalman_filter_percent
11,5,Bristol Palin,1142019.6241948714,0.2706422018348623,18.0,percent,False,kalman_filter_percent
11,6,Kyle Massey,1437630.6160065457,0.2706422018348623,29.9999,percent,False,kalman_filter_percent
11,6,Jennifer Grey,1416494.622902614,0.2706422018348623,29.0,percent,False,kalman_filter_percent
11,6,Rick Fox,1437632.7490118532,0.2706422018348623,30.0,percent,False,kalman_filter_percent
11,6,Kurt Warner,1268525.7263419258,0.2706422018348623,21.9999,percent,False,kalman_filter_percent
11,6,Brandy,1564459.2931891188,0.2706422018348623,35.9999,percent,False,kalman_filter_percent
11,6,Audrina Patridge,1479904.72202875,0.2706422018348623,31.9998,percent,True,kalman_filter_percent
11,6,Bristol Palin,1395352.270519192,0.2706422018348623,27.9998,percent,False,kalman_filter_percent
11,7,Kyle Massey,1638701.2345842917,0.2706422018348623,33.5,percent,False,kalman_filter_percent
11,7,Jennifer Grey,1705818.2719918555,0.2706422018348623,36.5,percent,False,kalman_filter_percent
11,7,Rick Fox,1661073.5801899952,0.2706422018348623,34.5,percent,True,kalman_filter_percent
11,7,Kurt Warner,1672259.7532880746,0.2706422018348623,35.0,percent,False,kalman_filter_percent
11,7,Brandy,1705818.2719918555,0.2706422018348623,36.5,percent,False,kalman_filter_percent
11,7,Bristol Palin,1616328.8879539291,0.2706422018348623,32.5,percent,False,kalman_filter_percent
11,8,Kyle Massey,2056861.356174405,0.2706422018348623,28.0,percent,False,kalman_filter_percent
11,8,Jennifer Grey,2075815.1412317883,0.2706422018348623,28.5,percent,False,kalman_filter_percent
11,8,Kurt Warner,1905231.0731875976,0.2706422018348623,24.0,percent,True,kalman_filter_percent
11,8,Brandy,2075815.1412317883,0.2706422018348623,28.5,percent,False,kalman_filter_percent
11,8,Bristol Palin,1886277.2881744206,0.2706422018348623,23.5,percent,False,kalman_filter_percent
11,9,Kyle Massey,2524026.4731993754,0.2706422018348623,29.0,percent,False,kalman_filter_percent
11,9,Jennifer Grey,2572079.4197435156,0.2706422018348623,30.0,percent,False,kalman_filter_percent
11,9,Brandy,2500000.0002180827,0.2706422018348623,28.5,percent,True,kalman_filter_percent
11,9,Bristol Palin,2403894.106839026,0.2706422018348623,26.5,percent,False,kalman_filter_percent
11,10,Kyle Massey,3308925.8517864053,0.2706422018348623,27.3332,percent,True,kalman_filter_percent
11,10,Jennifer Grey,3504156.422717814,0.2706422018348623,30.0,percent,False,kalman_filter_percent
11,10,Bristol Palin,3186917.72549578,0.2706422018348623,25.666600000000003,percent,False,kalman_filter_percent
12,2,Ralph Macchio,931954.568927125,0.2706422018348623,21.0,percent,False,kalman_filter_percent
12,2,Chelsea Kane,881654.5169137553,0.2706422018348623,18.0,percent,False,kalman_filter_percent
12,2,Kirstie Alley,915187.8851296294,0.2706422018348623,20.0,percent,False,kalman_filter_percent
12,2,Hines Ward,965487.9367704693,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,2,Sugar Ray Leonard,864887.8334887889,0.2706422018348623,17.0,percent,False,kalman_filter_percent
12,2,Chris Jericho,965487.936273764,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,2,Petra Nemcova,881654.5169137553,0.2706422018348623,18.0,percent,False,kalman_filter_percent
12,2,Mike Catherwood,864887.8334946166,0.2706422018348623,17.0,percent,True,kalman_filter_percent
12,2,Romeo,965487.9367704693,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,2,Wendy Williams,864887.8337371416,0.2706422018348623,17.0,percent,False,kalman_filter_percent
12,2,Kendra Wilkinson,898421.2015804856,0.2706422018348623,19.0,percent,False,kalman_filter_percent
12,3,Ralph Macchio,992957.3713608838,0.2706422018348623,21.0,percent,False,kalman_filter_percent
12,3,Chelsea Kane,1028170.5136251422,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,3,Kirstie Alley,992957.3713608837,0.2706422018348623,21.0,percent,False,kalman_filter_percent
12,3,Hines Ward,1063383.657131164,0.2706422018348623,25.0,percent,False,kalman_filter_percent
12,3,Sugar Ray Leonard,975350.8005391958,0.2706422018348623,20.0,percent,False,kalman_filter_percent
12,3,Chris Jericho,992957.3713608837,0.2706422018348623,21.0,percent,False,kalman_filter_percent
12,3,Petra Nemcova,1063383.657131164,0.2706422018348623,25.0,percent,False,kalman_filter_percent
12,3,Romeo,975350.8005391958,0.2706422018348623,20.0,percent,False,kalman_filter_percent
12,3,Wendy Williams,887317.9433263452,0.2706422018348623,15.0,percent,True,kalman_filter_percent
12,3,Kendra Wilkinson,1028170.5136251422,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,4,Ralph Macchio,1151464.5308711927,0.2706422018348623,25.0,percent,False,kalman_filter_percent
12,4,Chelsea Kane,1170579.3116126545,0.2706422018348623,26.0,percent,False,kalman_filter_percent
12,4,Kirstie Alley,1094120.198580915,0.2706422018348623,22.0,percent,False,kalman_filter_percent
12,4,Hines Ward,1151464.5308711927,0.2706422018348623,25.0,percent,False,kalman_filter_percent
12,4,Sugar Ray Leonard,1075005.4194489005,0.2706422018348623,21.0,percent,True,kalman_filter_percent
12,4,Chris Jericho,1113234.974355323,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,4,Petra Nemcova,1113234.974355323,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,4,Romeo,1113234.974355323,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,4,Kendra Wilkinson,1017661.0855491753,0.2706422018348623,18.0,percent,False,kalman_filter_percent
12,5,Ralph Macchio,1202015.2307984761,0.2706422018348623,22.0,percent,False,kalman_filter_percent
12,5,Chelsea Kane,1287321.4871430201,0.2706422018348623,26.0,percent,False,kalman_filter_percent
12,5,Kirstie Alley,1223341.7947914798,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,5,Hines Ward,1308648.0513843766,0.2706422018348623,27.0,percent,False,kalman_filter_percent
12,5,Chris Jericho,1287321.4871430201,0.2706422018348623,26.0,percent,False,kalman_filter_percent
12,5,Petra Nemcova,1202015.2307981304,0.2706422018348623,22.0,percent,True,kalman_filter_percent
12,5,Romeo,1287321.4871430201,0.2706422018348623,26.0,percent,False,kalman_filter_percent
12,5,Kendra Wilkinson,1202015.2307984761,0.2706422018348623,22.0,percent,False,kalman_filter_percent
12,6,Ralph Macchio,1386899.2963909216,0.2706422018348623,24.0,percent,False,kalman_filter_percent
12,6,Chelsea Kane,1484134.2719961728,0.2706422018348623,28.0,percent,False,kalman_filter_percent
12,6,Kirstie Alley,1435516.7840383267,0.2706422018348623,26.0,percent,False,kalman_filter_percent
12,6,Hines Ward,1459825.52801725,0.2706422018348623,27.0,percent,False,kalman_filter_percent
12,6,Chris Jericho,1338281.8078121934,0.2706422018348623,22.0,percent,True,kalman_filter_percent
12,6,Romeo,1484134.2719961728,0.2706422018348623,28.0,percent,False,kalman_filter_percent
12,6,Kendra Wilkinson,1411208.0397489627,0.2706422018348623,25.0,percent,False,kalman_filter_percent
12,7,Ralph Macchio,1705847.9435021642,0.2706422018348623,33.0,percent,False,kalman_filter_percent
12,7,Chelsea Kane,1681101.8741100475,0.2706422018348623,32.0,percent,False,kalman_filter_percent
12,7,Kirstie Alley,1631609.7347049322,0.2706422018348623,30.0,percent,False,kalman_filter_percent
12,7,Hines Ward,1705847.9435021642,0.2706422018348623,33.0,percent,False,kalman_filter_percent
12,7,Romeo,1631609.7347049322,0.2706422018348623,30.0,percent,False,kalman_filter_percent
12,7,Kendra Wilkinson,1643982.7694757592,0.2706422018348623,30.5,percent,True,kalman_filter_percent
12,8,Ralph Macchio,1884090.3100083945,0.2706422018348623,23.0,percent,False,kalman_filter_percent
12,8,Chelsea Kane,2057954.838699807,0.2706422018348623,27.5,percent,False,kalman_filter_percent
12,8,Kirstie Alley,2019318.2878062788,0.2706422018348623,26.5,percent,False,kalman_filter_percent
12,8,Hines Ward,2038636.5632530432,0.2706422018348623,27.0,percent,False,kalman_filter_percent
12,8,Romeo,2000000.0002324763,0.2706422018348623,26.0,percent,True,kalman_filter_percent
12,9,Ralph Macchio,2249408.983547032,0.2706422018348623,24.0,percent,True,kalman_filter_percent
12,9,Chelsea Kane,2832178.789598147,0.2706422018348623,36.5,percent,False,kalman_filter_percent
12,9,Kirstie Alley,2389273.736800617,0.2706422018348623,27.0,percent,False,kalman_filter_percent
12,9,Hines Ward,2529138.490054203,0.2706422018348623,30.0,percent,False,kalman_filter_percent
12,10,Chelsea Kane,3371987.092889446,0.2706422018348623,29.666600000000003,percent,True,kalman_filter_percent
12,10,Kirstie Alley,3256025.8149043196,0.2706422018348623,27.9999,percent,False,kalman_filter_percent
12,10,Hines Ward,3371987.092206235,0.2706422018348623,29.666600000000003,percent,False,kalman_filter_percent
13,1,Elisabetta Canalis,715983.5207160302,0.2706422018348623,15.0,percent,False,kalman_filter_percent
13,1,David Arquette,750753.9424901287,0.2706422018348623,18.0,percent,False,kalman_filter_percent
13,1,Ricki Lake,1098457.104939072,0.2706422018348623,47.9999,percent,False,kalman_filter_percent
13,1,J.R. Martinez,1123568.3163990614,0.2706422018348623,50.166500000000006,percent,False,kalman_filter_percent
13,1,Metta World Peace (Ron),704393.360256449,0.2706422018348623,14.0,percent,True,kalman_filter_percent
13,1,Hope Solo,785524.3642642272,0.2706422018348623,21.0,percent,False,kalman_filter_percent
13,1,Chynna Phillips,797114.5247238086,0.2706422018348623,22.0,percent,False,kalman_filter_percent
13,1,Kristin Cavallari,762344.0930156026,0.2706422018348623,19.0,percent,False,kalman_filter_percent
13,1,Carson Kressley,739163.8018987626,0.2706422018348623,17.0,percent,False,kalman_filter_percent
13,1,Chaz Bono,739163.8018987626,0.2706422018348623,17.0,percent,False,kalman_filter_percent
13,1,Nancy Grace,727573.6513732887,0.2706422018348623,16.0,percent,False,kalman_filter_percent
13,1,Rob Kardashian,1055959.5180248083,0.2706422018348623,44.333200000000005,percent,False,kalman_filter_percent
13,2,Elisabetta Canalis,920902.0905158567,0.2706422018348623,21.0,percent,True,kalman_filter_percent
13,2,David Arquette,872180.9649644499,0.2706422018348623,18.0,percent,False,kalman_filter_percent
13,2,Ricki Lake,953382.841297632,0.2706422018348623,23.0,percent,False,kalman_filter_percent
13,2,J.R. Martinez,937142.4690112275,0.2706422018348623,22.0,percent,False,kalman_filter_percent
13,2,Hope Solo,888421.337250854,0.2706422018348623,19.0,percent,False,kalman_filter_percent
13,2,Chynna Phillips,920902.0917577699,0.2706422018348623,21.0,percent,False,kalman_filter_percent
13,2,Kristin Cavallari,937142.4640441741,0.2706422018348623,22.0,percent,False,kalman_filter_percent
13,2,Carson Kressley,872180.9599973962,0.2706422018348623,18.0,percent,False,kalman_filter_percent
13,2,Chaz Bono,855940.5877109921,0.2706422018348623,17.0,percent,False,kalman_filter_percent
13,2,Nancy Grace,920902.0967248236,0.2706422018348623,21.0,percent,False,kalman_filter_percent
13,2,Rob Kardashian,920902.0967248236,0.2706422018348623,21.0,percent,False,kalman_filter_percent
13,3,David Arquette,1004769.3797759287,0.2706422018348623,24.0,percent,False,kalman_filter_percent
13,3,Ricki Lake,1052463.124021675,0.2706422018348623,27.0,percent,False,kalman_filter_percent
13,3,J.R. Martinez,1036565.2125844617,0.2706422018348623,26.0,percent,False,kalman_filter_percent
13,3,Hope Solo,1004769.3797759288,0.2706422018348623,24.0,percent,False,kalman_filter_percent
13,3,Chynna Phillips,1036565.212584462,0.2706422018348623,26.0,percent,False,kalman_filter_percent
13,3,Kristin Cavallari,1004769.3759329233,0.2706422018348623,24.0,percent,True,kalman_filter_percent
13,3,Carson Kressley,988871.4584046082,0.2706422018348623,23.0,percent,False,kalman_filter_percent
13,3,Chaz Bono,909381.8714162217,0.2706422018348623,18.0,percent,False,kalman_filter_percent
13,3,Nancy Grace,957075.6255960752,0.2706422018348623,21.0,percent,False,kalman_filter_percent
13,3,Rob Kardashian,1004769.3599077143,0.2706422018348623,24.0,percent,False,kalman_filter_percent
13,4,David Arquette,1106924.3543121258,0.2706422018348623,23.0,percent,False,kalman_filter_percent
13,4,Ricki Lake,1219966.7758375509,0.2706422018348623,29.0,percent,False,kalman_filter_percent
13,4,J.R. Martinez,1163445.565074838,0.2706422018348623,26.0,percent,False,kalman_filter_percent
13,4,Hope Solo,1125764.7587275389,0.2706422018348623,24.0,percent,False,kalman_filter_percent
13,4,Chynna Phillips,1069243.5478413417,0.2706422018348623,21.0,percent,True,kalman_filter_percent
13,4,Carson Kressley,1050403.143549413,0.2706422018348623,20.0,percent,False,kalman_filter_percent
13,4,Chaz Bono,1069243.5479648265,0.2706422018348623,21.0,percent,False,kalman_filter_percent
13,4,Nancy Grace,1069243.5479648265,0.2706422018348623,21.0,percent,False,kalman_filter_percent
13,4,Rob Kardashian,1125764.7587275389,0.2706422018348623,24.0,percent,False,kalman_filter_percent
13,5,David Arquette,1283010.7984763095,0.2706422018348623,25.0,percent,False,kalman_filter_percent
13,5,Ricki Lake,1261003.599336883,0.2706422018348623,24.0,percent,False,kalman_filter_percent
13,5,J.R. Martinez,1349032.395894591,0.2706422018348623,28.0,percent,False,kalman_filter_percent
13,5,Hope Solo,1261003.599336883,0.2706422018348623,24.0,percent,False,kalman_filter_percent
13,5,Carson Kressley,1150967.6036397477,0.2706422018348623,19.0,percent,True,kalman_filter_percent
13,5,Chaz Bono,1194982.0025394838,0.2706422018348623,21.0,percent,False,kalman_filter_percent
13,5,Nancy Grace,1216989.201678911,0.2706422018348623,22.0,percent,False,kalman_filter_percent
13,5,Rob Kardashian,1283010.7990971915,0.2706422018348623,25.0,percent,False,kalman_filter_percent
13,6,David Arquette,1409743.6586834937,0.2706422018348623,23.0,percent,False,kalman_filter_percent
13,6,Ricki Lake,1567896.9321993145,0.2706422018348623,29.0,percent,False,kalman_filter_percent
13,6,J.R. Martinez,1567896.9321993145,0.2706422018348623,29.0,percent,False,kalman_filter_percent
13,6,Hope Solo,1330667.0206838204,0.2706422018348623,20.0,percent,False,kalman_filter_percent
13,6,Chaz Bono,1304308.1413505955,0.2706422018348623,19.0,percent,True,kalman_filter_percent
13,6,Nancy Grace,1436102.5355331914,0.2706422018348623,24.0,percent,False,kalman_filter_percent
13,6,Rob Kardashian,1383384.7793502696,0.2706422018348623,22.0,percent,False,kalman_filter_percent
13,7,David Arquette,1637479.5357834715,0.2706422018348623,23.5,percent,True,kalman_filter_percent
13,7,Ricki Lake,1733001.0558827354,0.2706422018348623,26.5,percent,False,kalman_filter_percent
13,7,J.R. Martinez,1653399.7872877594,0.2706422018348623,24.0,percent,False,kalman_filter_percent
13,7,Hope Solo,1685240.2957191607,0.2706422018348623,25.0,percent,False,kalman_filter_percent
13,7,Nancy Grace,1589718.7753920117,0.2706422018348623,22.0,percent,False,kalman_filter_percent
13,7,Rob Kardashian,1701160.5499348613,0.2706422018348623,25.5,percent,False,kalman_filter_percent
13,8,Ricki Lake,2003878.5739051104,0.2706422018348623,26.0,percent,False,kalman_filter_percent
13,8,J.R. Martinez,2159021.5276259994,0.2706422018348623,30.0,percent,False,kalman_filter_percent
13,8,Hope Solo,2003878.5739051104,0.2706422018348623,26.0,percent,False,kalman_filter_percent
13,8,Nancy Grace,1848735.6201842215,0.2706422018348623,22.0,percent,True,kalman_filter_percent
13,8,Rob Kardashian,1984485.7043795586,0.2706422018348623,25.5,percent,False,kalman_filter_percent
13,9,Ricki Lake,2679136.005852808,0.2706422018348623,33.4999,percent,False,kalman_filter_percent
13,9,J.R. Martinez,2424884.7126848483,0.2706422018348623,28.0,percent,False,kalman_filter_percent
13,9,Hope Solo,2263076.2470379095,0.2706422018348623,24.4998,percent,True,kalman_filter_percent
13,9,Rob Kardashian,2632903.0344244344,0.2706422018348623,32.4998,percent,False,kalman_filter_percent
13,10,Ricki Lake,3321350.9927130276,0.2706422018348623,27.9999,percent,True,kalman_filter_percent
13,10,J.R. Martinez,3333330.9363845177,0.2706422018348623,28.1665,percent,False,kalman_filter_percent
13,10,Rob Kardashian,3345318.070902454,0.2706422018348623,28.3332,percent,False,kalman_filter_percent
14,2,William Levy,866891.9265955819,0.2706422018348623,25.0,percent,False,kalman_filter_percent
14,2,Jack Wagner,814930.2339626504,0.2706422018348623,21.0,percent,False,kalman_filter_percent
14,2,Sherri Sheperd,840911.0802791163,0.2706422018348623,23.0,percent,False,kalman_filter_percent
14,2,Jaleel White,827920.6571208833,0.2706422018348623,22.0,percent,False,kalman_filter_percent
14,2,Roshon Fegan,879882.3491329333,0.2706422018348623,26.0,percent,False,kalman_filter_percent
14,2,Melissa Gilbert,801939.8108044175,0.2706422018348623,20.0,percent,False,kalman_filter_percent
14,2,Martina Navratilova,762968.5419506002,0.2706422018348623,17.0,percent,True,kalman_filter_percent
14,2,Donald Driver,853901.5028164673,0.2706422018348623,24.0,percent,False,kalman_filter_percent
14,2,Gavin DeGraw,814930.2339626504,0.2706422018348623,21.0,percent,False,kalman_filter_percent
14,2,Gladys Knight,788949.388267066,0.2706422018348623,19.0,percent,False,kalman_filter_percent
14,2,Katherine Jenkins,879882.3491329333,0.2706422018348623,26.0,percent,False,kalman_filter_percent
14,2,Maria Menounos,866891.9259747003,0.2706422018348623,25.0,percent,False,kalman_filter_percent
14,3,William Levy,942014.5792126735,0.2706422018348623,28.0,percent,False,kalman_filter_percent
14,3,Jack Wagner,890277.3833168157,0.2706422018348623,24.0,percent,True,kalman_filter_percent
14,3,Sherri Sheperd,890277.383284719,0.2706422018348623,24.0,percent,False,kalman_filter_percent
14,3,Jaleel White,903211.6821580533,0.2706422018348623,25.0,percent,False,kalman_filter_percent
14,3,Roshon Fegan,903211.6822511854,0.2706422018348623,25.0,percent,False,kalman_filter_percent
14,3,Melissa Gilbert,890277.383284719,0.2706422018348623,24.0,percent,False,kalman_filter_percent
14,3,Donald Driver,916145.9812486963,0.2706422018348623,26.0,percent,False,kalman_filter_percent
14,3,Gavin DeGraw,890277.383284719,0.2706422018348623,24.0,percent,False,kalman_filter_percent
14,3,Gladys Knight,890277.383284719,0.2706422018348623,24.0,percent,False,kalman_filter_percent
